station,sampno,btlnbr,ctd_type,date,time,latitude,longitude,pressure,depth,temperature,salinity,CTDSAL2_UP,oxygen,CTDOXY2_UP,CTDFLUOR_UP,CTDTRANS_UP,par,CTDSPAR_UP,diss_iron,diss_iron_stdev,chl_a,chlorophyll_a_fluor_stdev,phaeopigments,Salinity_Measured,Oxygen_Measured,fvfm,fvfm_stdev,tot_phosp,tot_phosp_stdev,Grazing,FLASH,nitrate,nitrite,phosphate,silicate,d18O,d2H,fsim,fmet,fCDW,diss_inorg_carbon,diss_inorg_carbon_stdev,sDIC,sDIC STDEV,sDIC_Friis,sDIC_Friis STDEV,total_alkalinity,total_alkalinity_stdev,sTA *salinity adj. total alkilinity,sTA STDEV,sTA_Friis,sTA_Friis STDEV,sDIC_Brown
034_02,832,3,TMC,20141105,333,-63.5427,-64.8898,503.213,497.727,1.4089,34.7256,,4.22128,4.3097,0.3171,98.7099,1.00E-12,0.00E+00,0.56,0.01,,,,,,,,,,,,32.551,0.005,2.132,102.36,0.11,,0.08,-0.05,100,,,,,,,,,,,,,
034_02,833,2,TMC,20141105,333,-63.5427,-64.8898,503.938,498.444,1.4086,34.7249,,4.22435,4.30743,0.3206,98.7078,1.00E-12,0.00E+00,0.53,0.01,,,,,,,,,,,,32.374,0.009,2.157,101.47,0.11,,0.08,-0.05,100,,,,,,,,,,,,,
034_02,834,1,TMC,20141105,324,-63.5427,-64.8898,759.392,750.652,1.129,34.7206,,4.32853,4.42484,0.3103,98.7357,1.00E-12,0.00E+00,,,,,,,,,,,,,,32.623,0.006,2.127,110.64,0.09,,-0.04,0.06,100,,,,,,,,,,,,,
036_02,932,12,TMC,20141105,1251,-63.1468,-65.8532,2.316,2.294,-1.7191,33.8356,,7.77429,7.90586,0.5393,96.8199,8.15E-01,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036_02,933,11,TMC,20141105,1249,-63.1468,-65.8532,11.577,11.464,-1.7197,33.8383,,7.77198,7.89212,0.767,97.0694,8.18E-01,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036_02,934,10,TMC,20141105,1248,-63.1468,-65.8532,23.939,23.706,-1.6869,33.8481,,7.69406,7.81856,0.838,97.2393,2.14E-01,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036_02,935,9,TMC,20141105,1246,-63.1468,-65.8532,50.351,49.858,-1.5001,33.8955,,7.47696,7.58442,1.2597,96.9776,2.45E-01,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036_02,936,8,TMC,20141105,1244,-63.1468,-65.8532,75.865,75.117,-0.0736,34.165,,5.82387,5.92149,0.5523,98.0859,2.73E-01,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036_02,937,7,TMC,20141105,1242,-63.1468,-65.8532,99.652,98.664,0.9533,34.3356,,4.89035,4.96415,0.4194,97.6296,2.76E-01,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036_02,938,6,TMC,20141105,1239,-63.1468,-65.8532,151.15,149.634,1.6135,34.4539,,4.26799,4.36042,0.3197,98.5189,2.64E-01,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036_02,939,5,TMC,20141105,1237,-63.1468,-65.8532,202.376,200.321,1.9475,34.5507,,3.93158,3.99843,0.3203,98.6354,6.75E-02,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036_02,940,4,TMC,20141105,1233,-63.1468,-65.8532,302.835,299.687,2.0778,34.6427,,3.82397,3.88808,0.321,98.6845,1.00E-12,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036_02,941,3,TMC,20141105,1228,-63.1468,-65.8532,404.817,400.511,1.9967,34.6824,,3.89157,3.96157,0.3203,98.6988,1.00E-12,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036_02,942,2,TMC,20141105,1224,-63.1468,-65.8532,505.82,500.318,1.9188,34.6975,,3.93276,4.01039,0.3197,98.7104,1.00E-12,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036_02,943,1,TMC,20141105,1216,-63.1468,-65.8532,760.427,751.696,1.7753,34.7234,,4.09269,4.19122,0.3193,98.7136,1.00E-12,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044_02,1281,5,TMW,20141108,426,-65.0573,-75.8043,10.099,10,,,,,,,,,,0.146279879,0.003764268,,,,,,,,,,,,28.13,0.201,1.861,32.29,-0.25,,0.54,2.24,97.2,,,,,,,,,,,,,
044_02,1279,3,TMW,20141108,425,-65.0573,-75.8043,25.2475,25,,,,,,,,,,0.180887298,0.007134695,,,,,,,,,,,,28.21,0.189,1.927,32.88,-0.25,,0.49,2.23,97.3,,,,,,,,,,,,,
044_02,1282,6,TMW,20141108,423,-65.0573,-75.8043,50.495,50,,,,,,,,,,0.244003369,0.007550871,,,,,,,,,,,,28.5,0.192,1.867,32.94,-0.26,,0.36,2.28,97.4,,,,,,,,,,,,,
044_02,1280,4,TMW,20141108,420,-65.0573,-75.8043,100.99,100,,,,,,,,,,1.03117406,0.032983871,,,,,,,,,,,,28.56,0.188,1.951,32.46,-0.27,,0.23,2.33,97.4,,,,,,,,,,,,,
044_02,1277,1,TMW,20141108,416,-65.0573,-75.8043,201.98,200,,,,,,,,,,0.592,0.02,,,,,,,,,,,,34.4,0.007,2.325,55.12,-0.08,,0.26,1.15,98.6,,,,,,,,,,,,,
044_02,1278,2,TMW,20141108,413,-65.0573,-75.8043,302.97,300,,,,,,,,,,0.197,0.004752335,,,,,,,,,,,,35.91,0.005,2.405,68.17,0.03,,0.44,0.49,99.1,,,,,,,,,,,,,
046_02,1343,1,TMW,20141108,1316,-65.4067,-75.1285,10.099,10,,,,,,,,,,0.07,0.002,,,,,,,,,,,,26.13,0.177,1.822,32.21,-0.26,,0.74,2.33,96.9,,,,,,,,,,,,,
046_02,1344,2,TMW,20141108,1314,-65.4067,-75.1285,25.2475,25,,,,,,,,,,0.04,0.003,,,,,,,,,,,,28.6,0.187,1.937,32.64,-0.29,,0.51,2.49,97,,,,,,,,,,,,,
046_02,1345,3,TMW,20141108,1312,-65.4067,-75.1285,55.5445,55,,,,,,,,,,0.09,0.001,,,,,,,,,,,,27.58,0.185,1.869,38.5,-0.29,,0.22,2.45,97.3,,,,,,,,,,,,,
046_02,1346,4,TMW,20141108,1308,-65.4067,-75.1285,100.99,100,,,,,,,,,,0.05,0.002,,,,,,,,,,,,,,,,-0.31,,-0.04,2.54,97.5,,,,,,,,,,,,,
046_02,1347,5,TMW,20141108,1304,-65.4067,-75.1285,201.98,200,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19,,-0.67,1.72,99,,,,,,,,,,,,,
046_02,1348,6,TMW,20141108,1300,-65.4067,-75.1285,302.97,300,,,,,,,,,,0.22,0.013,,,,,,,,,,,,,,,,0.01,,0.29,0.59,99.1,,,,,,,,,,,,,
048_02,1397,6,TMW,20141108,2323,-65.749,-74.4323,10.099,10,,,,,,,,,,0.3,0.01,,,,,,,,,,,,,,,36.08,-0.28,,0.29,2.4,97.3,,,,,,,,,,,,,
048_02,1398,5,TMW,20141108,2322,-65.749,-74.4323,25.2475,25,,,,,,,,,,0.11,0.003,,,,,,,,,,,,28.11,0.209,1.908,35.86,-0.29,,0.22,2.45,97.3,,,,,,,,,,,,,
048_02,1399,4,TMW,20141108,2322,-65.749,-74.4323,40.396,40,,,,,,,,,,0.1,0,,,,,,,,,,,,28.16,0.211,1.854,35.95,-0.33,,-0.1,2.66,97.4,,,,,,,,,,,,,
048_02,1400,3,TMW,20141108,2317,-65.749,-74.4323,100.99,100,,,,,,,,,,0.12,0.008,,,,,,,,,,,,,,,,-0.19,,0.39,1.85,97.8,,,,,,,,,,,,,
048_02,1401,2,TMW,20141108,2313,-65.749,-74.4323,201.98,200,,,,,,,,,,0.52,0.03,,,,,,,,,,,,,,,,-0.01,,0.35,0.73,98.9,,,,,,,,,,,,,
048_02,1402,1,TMW,20141108,2310,-65.749,-74.4323,302.97,300,,,,,,,,,,0.26,0.012,,,,,,,,,,,,,,,,-0.01,,-0.03,0.68,99.3,,,,,,,,,,,,,
050_02,1463,6,TMW,20141109,1355,-66.091,-73.751,10.099,10,,,,,,,,,,0.16,0.009,,,,,,,,,,,,27.35,0.166,1.817,39.16,-0.38,,-0.01,2.98,97,,,,,,,,,,,,,
050_02,1464,5,TMW,20141109,1353,-66.091,-73.751,25.2475,25,,,,,,,,,,0.19,0,,,,,,,,,,,,27.49,0.17,1.831,39.05,-0.25,,0.82,2.28,96.9,,,,,,,,,,,,,
050_02,1465,4,TMW,20141109,1350,-66.091,-73.751,50.495,50,,,,,,,,,,0.14,0.002,,,,,,,,,,,,28.92,0.194,1.929,42.03,-0.25,,0.35,2.22,97.4,,,,,,,,,,,,,
050_02,1466,3,TMW,20141109,1347,-66.091,-73.751,100.99,100,,,,,,,,,,0.1,0.003,,,,,,,,,,,,,,,,-0.16,,0.41,1.67,97.9,,,,,,,,,,,,,
050_02,1467,2,TMW,20141109,1342,-66.091,-73.751,201.98,200,,,,,,,,,,0.79,0.02,,,,,,,,,,,,,,,,-0.05,,-0.18,0.91,99.3,,,,,,,,,,,,,
050_02,1468,1,TMW,20141109,1339,-66.091,-73.751,302.97,300,,,,,,,,,,0.26,0.009,,,,,,,,,,,,,,,,-0.25,,-1.86,1.94,99.9,,,,,,,,,,,,,
052_02,1606,6,TMW,20141110,154,-66.4393,-73.0173,10.099,10,,,,,,,,,,0.19,0.001,,,,,,,,,,,,30,0.155,1.868,43.61,-0.33,,0.04,2.68,97.3,,,,,,,,,,,,,
052_02,1607,5,TMW,20141110,153,-66.4393,-73.0173,25.2475,25,,,,,,,,,,0.05,0.001,,,,,,,,,,,,28.03,0.153,1.867,43.42,-0.37,,-0.25,2.89,97.4,,,,,,,,,,,,,
052_02,1608,4,TMW,20141110,152,-66.4393,-73.0173,50.495,50,,,,,,,,,,0.07,0.004,,,,,,,,,,,,19.28,0.147,1.607,47.61,-0.34,,-0.21,2.71,97.5,,,,,,,,,,,,,
052_02,1609,3,TMW,20141110,149,-66.4393,-73.0173,100.99,100,,,,,,,,,,0.14,0.002,,,,,,,,,,,,,,,,-0.19,,-0.5,1.74,98.8,,,,,,,,,,,,,
052_02,1610,2,TMW,20141110,145,-66.4393,-73.0173,201.98,200,,,,,,,,,,0.24,0.01,,,,,,,,,,,,,,,,-0.12,,-0.88,1.26,99.6,,,,,,,,,,,,,
052_02,1611,1,TMW,20141110,142,-66.4393,-73.0173,302.97,300,,,,,,,,,,0.19,0.008,,,,,,,,,,,,,,,,0.02,,-0.15,0.48,99.7,,,,,,,,,,,,,
054_02,1663,6,TMW,20141110,1343,-66.776,-72.2647,10.099,10,,,,,,,,,,0.07,0.0005,,,,,,,,,,,,28.88,0.171,1.893,48.01,-0.37,,-0.34,2.88,97.5,,,,,,,,,,,,,
054_02,1664,5,TMW,20141110,1341,-66.776,-72.2647,25.2475,25,,,,,,,,,,0.08,0.0075,,,,,,,,,,,,26.97,0.174,1.757,47.44,,,,,,,,,,,,,,,,,,
054_02,1665,4,TMW,20141110,1339,-66.776,-72.2647,60.594,60,,,,,,,,,,0.1,0.0031,,,,,,,,,,,,30.54,0.055,2.034,59.14,-0.47,,-1.51,3.35,98.2,,,,,,,,,,,,,
054_02,1666,3,TMW,20141110,1335,-66.776,-72.2647,100.99,100,,,,,,,,,,0.11,0.0021,,,,,,,,,,,,,,,,-0.34,,-0.94,2.62,98.3,,,,,,,,,,,,,
054_02,1667,2,TMW,20141110,1330,-66.776,-72.2647,201.98,200,,,,,,,,,,0.35,0.0141,,,,,,,,,,,,,,,,-0.09,,-0.81,1.08,99.7,,,,,,,,,,,,,
054_02,1668,1,TMW,20141110,1327,-66.776,-72.2647,302.97,300,,,,,,,,,,0.3,0.0195,,,,,,,,,,,,,,,,0,,-0.48,0.56,99.9,,,,,,,,,,,,,
055_02,1687,12,TMW,20141110,1932,-66.7993,-72.2467,25.2475,25,,,,,,,,,,0.13,0.002,,,,,,,,,,,,29.03,0.173,1.932,48.08,,,,,,,,,,,,,,,,,,
055_02,1688,11,TMW,20141110,1932,-66.7993,-72.2467,25.2475,25,,,,,,,,,,0.15,0.002,,,,,,,,,,,,29.19,0.173,1.935,48.3,-0.12,,1.3,1.53,97.2,,,,,,,,,,,,,
055_02,1689,10,TMW,20141110,1932,-66.7993,-72.2467,100.99,100,,,,,,,,,,0.14,0.005,,,,,,,,,,,,32.23,0.015,2.192,65.99,,,,,,,,,,,,,,,,,,
055_02,1690,9,TMW,20141110,1932,-66.7993,-72.2467,100.99,100,,,,,,,,,,0.15,0.001,,,,,,,,,,,,31.88,0.016,2.126,65.05,-0.03,,1.38,0.98,97.6,,,,,,,,,,,,,
055_02,1691,8,TMW,20141110,1932,-66.7993,-72.2467,201.98,200,,,,,,,,,,0.3,0.009,,,,,,,,,,,,34.63,0.008,2.34,84.83,,,,,,,,,,,,,,,,,,
055_02,1692,7,TMW,20141110,1932,-66.7993,-72.2467,201.98,200,,,,,,,,,,0.35,0.009,,,,,,,,,,,,34.68,0.036,2.356,84.96,0.11,,0.98,0.06,99,,,,,,,,,,,,,
055_02,1693,6,TMW,20141110,1932,-66.7993,-72.2467,302.97,300,,,,,,,,,,0.36,0.007,,,,,,,,,,,,33.97,0.009,2.301,86.54,,,,,,,,,,,,,,,,,,
055_02,1694,5,TMW,20141110,1932,-66.7993,-72.2467,302.97,300,,,,,,,,,,0.27,0.009,,,,,,,,,,,,34,0.005,2.315,86.66,0.38,,2.34,-1.45,99.1,,,,,,,,,,,,,
055_02,1695,4,TMW,20141110,1932,-66.7993,-72.2467,504.95,500,,,,,,,,,,0.44,0.006,,,,,,,,,,,,33.47,0.003,2.289,95.93,,,,,,,,,,,,,,,,,,
055_02,1696,3,TMW,20141110,1932,-66.7993,-72.2467,504.95,500,,,,,,,,,,0.79,0.02,,,,,,,,,,,,33.64,0.006,2.335,102.8,0.23,,1.01,-0.68,99.7,,,,,,,,,,,,,
055_02,1697,2,TMW,20141110,1932,-66.7993,-72.2467,757.425,750,,,,,,,,,,0.32,0.006,,,,,,,,,,,,32.68,0.004,2.215,98.23,,,,,,,,,,,,,,,,,,
055_02,1698,1,TMW,20141110,1932,-66.7993,-72.2467,757.425,750,,,,,,,,,,0.5,0.025,,,,,,,,,,,,28.699,0.143,1.929,108.85,0.31,,1.45,-1.12,99.7,,,,,,,,,,,,,
058_02,1792,6,TMW,20141111,1211,-66.9475,-71.8985,10.099,10,,,,,,,,,,1.419,0.054,,,,,,,,,,,,28.293,0.148,1.89,67.56,-0.23,,0.55,2.12,97.3,,,,,,,,,,,,,
058_02,1793,5,TMW,20141111,1209,-66.9475,-71.8985,25.2475,25,,,,,,,,,,1.293,0.029,,,,,,,,,,,,28.358,0.15,1.906,66.5,-0.31,,0.01,2.55,97.4,,,,,,,,,,,,,
058_02,1794,4,TMW,20141111,1207,-66.9475,-71.8985,50.495,50,,,,,,,,,,0.261,0.004,,,,,,,,,,,,30.638,0.034,2.055,65.94,-0.28,,-0.23,2.33,97.9,,,,,,,,,,,,,
058_02,1795,3,TMW,20141111,1203,-66.9475,-71.8985,100.99,100,,,,,,,,,,0.694,0.029,,,,,,,,,,,,,,,,-0.13,,-0.28,1.39,98.9,,,,,,,,,,,,,
058_02,1796,2,TMW,20141111,1158,-66.9475,-71.8985,201.98,200,,,,,,,,,,0.873,0.033,,,,,,,,,,,,,,,,0.3,,1.66,-1.04,99.4,,,,,,,,,,,,,
058_02,1797,1,TMW,20141111,1155,-66.9475,-71.8985,302.97,300,,,,,,,,,,0.796,0.026,,,,,,,,,,,,,,,,0.22,,0.94,-0.63,99.7,,,,,,,,,,,,,
059_02,1856,14,TMW,20141112,551,-67.1017,-71.637,10.099,10,,,,,,,,,,0.5,0.013,,,,,,,,,,,,30.02,0.057,2.055,65.79,-0.33,,-0.51,2.61,97.9,,,,,,,,,,,,,
059_02,1854,12,TMW,20141112,550,-67.1017,-71.637,25.2475,25,,,,,,,,,,0.4,0.004,,,,,,,,,,,,30.185,0.055,2.061,66.14,,,,,,,,,,,,,,,,,,
059_02,1852,10,TMW,20141112,550,-67.1017,-71.637,25.2475,25,,,,,,,,,,0.36,0.003,,,,,,,,,,,,29.213,0.051,2.045,66.19,-0.34,,-0.58,2.66,97.9,,,,,,,,,,,,,
059_02,1855,13,TMW,20141112,548,-67.1017,-71.637,50.495,50,,,,,,,,,,0.23,0.003,,,,,,,,,,,,30.572,0.052,2.083,66.11,-0.33,,-0.54,2.6,97.9,,,,,,,,,,,,,
059_02,1853,11,TMW,20141112,544,-67.1017,-71.637,100.99,100,,,,,,,,,,1.02,0.016,,,,,,,,,,,,33.966,0.008,2.337,93.16,,,,,,,,,,,,,,,,,,
059_02,1851,9,TMW,20141112,544,-67.1017,-71.637,100.99,100,,,,,,,,,,1,0.031,,,,,,,,,,,,33.957,0.006,2.364,93.47,-0.16,,-0.41,1.56,98.8,,,,,,,,,,,,,
059_02,1850,8,TMW,20141112,540,-67.1017,-71.637,201.98,200,,,,,,,,,,0.95,0.004,,,,,,,,,,,,34.479,0,2.37,102.2,,,,,,,,,,,,,,,,,,
059_02,1848,6,TMW,20141112,540,-67.1017,-71.637,201.98,200,,,,,,,,,,0.92,0.026,,,,,,,,,,,,34.475,0,2.38,101.95,0.12,,0.49,-0.06,99.6,,,,,,,,,,,,,
059_02,1849,7,TMW,20141112,536,-67.1017,-71.637,302.97,300,,,,,,,,,,1.15,0.021,,,,,,,,,,,,33.94,0.002,2.319,108.07,,,,,,,,,,,,,,,,,,
059_02,1847,5,TMW,20141112,536,-67.1017,-71.637,302.97,300,,,,,,,,,,1.02,0.025,,,,,,,,,,,,33.981,0,2.354,107.92,0.25,,1.17,-0.79,99.6,,,,,,,,,,,,,
059_02,1846,4,TMW,20141112,533,-67.1017,-71.637,378.7125,375,,,,,,,,,,1.3,0.032,,,,,,,,,,,,33.871,0,2.36,112.68,,,,,,,,,,,,,,,,,,
059_02,1844,2,TMW,20141112,533,-67.1017,-71.637,378.7125,375,,,,,,,,,,0.93,0.029,,,,,,,,,,,,33.917,0.008,2.341,112.93,0.34,,1.75,-1.27,99.5,,,,,,,,,,,,,
059_02,1845,3,TMW,20141112,531,-67.1017,-71.637,403.96,400,,,,,,,,,,1.66,0.037,,,,,,,,,,,,30.809,0.033,2.218,116.95,,,,,,,,,,,,,,,,,,
059_02,1843,1,TMW,20141112,531,-67.1017,-71.637,403.96,400,,,,,,,,,,1.63,0.051,,,,,,,,,,,,33.852,0.003,2.39,117.14,0.25,,1.1,-0.79,99.7,,,,,,,,,,,,,
063_02,2023,14,TMW,20141112,2303,-66.3507,-71.1862,10.099,10,,,,,,,,,,0.083,0.015,,,,,,,,,,,,28.8,0.143,1.952,51.5,-0.35,,-0.27,2.76,97.5,,,,,,,,,,,,,
063_02,2021,12,TMW,20141112,2302,-66.3507,-71.1862,25.2475,25,,,,,,,,,,0.05,0.001,,,,,,,,,,,,28.99,0.149,1.975,51.98,,,,,,,,,,,,,,,,,,
063_02,2019,10,TMW,20141112,2302,-66.3507,-71.1862,25.2475,25,,,,,,,,,,0.07,0.003,,,,,,,,,,,,29.04,0.151,1.935,51.71,-0.27,,0.22,2.33,97.5,,,,,,,,,,,,,
063_02,2022,13,TMW,20141112,2301,-66.3507,-71.1862,50.495,50,,,,,,,,,,0.07,0.001,,,,,,,,,,,,29.22,0.146,1.985,52.24,-0.33,,-0.22,2.64,97.6,,,,,,,,,,,,,
063_02,2020,11,TMW,20141112,2259,-66.3507,-71.1862,100.99,100,,,,,,,,,,0.17,0.001,,,,,,,,,,,,32.56,0.021,2.246,66.85,,,,,,,,,,,,,,,,,,
063_02,2018,9,TMW,20141112,2259,-66.3507,-71.1862,100.99,100,,,,,,,,,,0.18,0.008,,,,,,,,,,,,31.78,0.033,2.139,63.6,-0.25,,-0.23,2.15,98.1,,,,,,,,,,,,,
063_02,2017,8,TMW,20141112,2257,-66.3507,-71.1862,302.97,300,,,,,,,,,,,,,,,,,,,,,,,34.04,0.001,2.329,91.11,,,,,,,,,,,,,,,,,,
063_02,2015,6,TMW,20141112,2257,-66.3507,-71.1862,302.97,300,,,,,,,,,,,,,,,,,,,,,,,34.06,0,2.324,90.77,0.1,,0.18,0.02,99.8,,,,,,,,,,,,,
063_02,2016,7,TMW,20141112,2255,-66.3507,-71.1862,504.95,500,,,,,,,,,,0.246,0.008,,,,,,,,,,,,30.7,0.083,2.114,67.51,,,,,,,,,,,,,,,,,,
063_02,2014,5,TMW,20141112,2255,-66.3507,-71.1862,504.95,500,,,,,,,,,,0.309,0.012,,,,,,,,,,,,32.92,0.006,2.222,95.52,0.24,,1.06,-0.74,99.7,,,,,,,,,,,,,
063_02,2013,4,TMW,20141112,2255,-66.3507,-71.1862,797.821,790,,,,,,,,,,0.367,0.488,,,,,,,,,,,,23.55,0,1.8,107.06,,,,,,,,,,,,,,,,,,
063_02,2011,2,TMW,20141112,2255,-66.3507,-71.1862,797.821,790,,,,,,,,,,0.373,0.011,,,,,,,,,,,,32.67,0.003,2.246,107.81,,,,,,,,,,,,,,,,,,
063_02,2012,3,TMW,20141112,2255,-66.3507,-71.1862,848.316,840,,,,,,,,,,0.46,0.484,,,,,,,,,,,,32.8,0,2.264,108.98,,,,,,,,,,,,,,,,,,
063_02,2010,1,TMW,20141112,2255,-66.3507,-71.1862,848.316,840,,,,,,,,,,0.41,0.083,,,,,,,,,,,,32.67,0.003,2.238,109.08,,,,,,,,,,,,,,,,,,
066_02,2161,14,TMW,20141113,1244,-66.1003,-70.8532,10.099,10,,,,,,,,,,0.119,0.006,,,,,,,,,,,,29.09,0.104,2.029,55.46,-0.33,,-0.28,2.64,97.6,,,,,,,,,,,,,
066_02,2162,13,TMW,20141113,1243,-66.1003,-70.8532,25.2475,25,,,,,,,,,,0.107,0.002,,,,,,,,,,,,29.24,0.103,2.035,55.49,-0.36,,-0.51,2.79,97.7,,,,,,,,,,,,,
066_02,2163,12,TMW,20141113,1243,-66.1003,-70.8532,25.2475,25,,,,,,,,,,0.189,0.006,,,,,,,,,,,,29.28,0.104,2.016,54.99,,,,,,,,,,,,,,,,,,
066_02,2164,11,TMW,20141113,1241,-66.1003,-70.8532,50.495,50,,,,,,,,,,0.112,0,,,,,,,,,,,,29.33,0.105,2.014,55.43,-0.42,,-0.94,3.11,97.8,,,,,,,,,,,,,
066_02,2165,10,TMW,20141113,1237,-66.1003,-70.8532,100.99,100,,,,,,,,,,0.232,0.008,,,,,,,,,,,,32.6,0.048,2.237,69.16,-0.17,,-0.02,1.67,98.3,,,,,,,,,,,,,
066_02,2166,9,TMW,20141113,1237,-66.1003,-70.8532,100.99,100,,,,,,,,,,0.233,0.009,,,,,,,,,,,,32.66,0.051,2.261,68.72,,,,,,,,,,,,,,,,,,
066_02,2167,8,TMW,20141113,1229,-66.1003,-70.8532,302.97,300,,,,,,,,,,0.312,0.013,,,,,,,,,,,,33.89,0.004,2.329,,-0.04,,-0.82,0.77,100,,,,,,,,,,,,,
066_02,2168,7,TMW,20141113,1229,-66.1003,-70.8532,302.97,300,,,,,,,,,,0.249,0.007,,,,,,,,,,,,33.36,0,2.29,86.11,,,,,,,,,,,,,,,,,,
066_02,2169,6,TMW,20141113,1222,-66.1003,-70.8532,504.95,500,,,,,,,,,,0.357,0.014,,,,,,,,,,,,32.75,0.002,2.215,95.84,0.05,,-0.3,0.27,100,,,,,,,,,,,,,
066_02,2170,5,TMW,20141113,1222,-66.1003,-70.8532,504.95,500,,,,,,,,,,0.681,0.019,,,,,,,,,,,,31.55,0.576,2.091,101.45,,,,,,,,,,,,,,,,,,
066_02,2171,4,TMW,20141113,1219,-66.1003,-70.8532,605.94,600,,,,,,,,,,0.744,0.02,,,,,,,,,,,,33.21,0.004,2.325,102.44,-0.05,,-0.98,0.81,100.2,,,,,,,,,,,,,
066_02,2172,3,TMW,20141113,1219,-66.1003,-70.8532,605.94,600,,,,,,,,,,0.452,0.008,,,,,,,,,,,,32.73,0.002,2.249,98.53,,,,,,,,,,,,,,,,,,
066_02,2173,2,TMW,20141113,1216,-66.1003,-70.8532,691.7815,685,,,,,,,,,,0.406,0.002,,,,,,,,,,,,32.69,0,2.249,99,-0.05,,-0.99,0.81,100.2,,,,,,,,,,,,,
066_02,2174,1,TMW,20141113,1216,-66.1003,-70.8532,691.7815,685,,,,,,,,,,0.396,0.006,,,,,,,,,,,,32.61,0.002,2.227,99.27,,,,,,,,,,,,,,,,,,
067_03,2242,8,TMW,20141113,2332,-66.1728,-70.62,10.099,10,,,,,,,,,,0.52,0.016,,,,,,,,,,,,29.53,0.052,1.994,65.38,-0.49,,-1.38,3.49,97.9,,,,,,,,,,,,,
067_03,2240,6,TMW,20141113,2330,-66.1728,-70.62,25.2475,25,,,,,,,,,,0.47,0.03,,,,,,,,,,,,29.65,0.051,2.032,64.71,-0.5,,-1.47,3.54,97.9,,,,,,,,,,,,,
067_03,2241,7,TMW,20141113,2329,-66.1728,-70.62,50.495,50,,,,,,,,,,0.8,0.01,,,,,,,,,,,,29.77,0.048,2.008,64.99,-0.56,,-1.9,3.86,98,,,,,,,,,,,,,
067_03,2239,5,TMW,20141113,2326,-66.1728,-70.62,100.99,100,,,,,,,,,,0.786,0.016,,,,,,,,,,,,31.51,0.006,2.176,72.83,-0.45,,-1.68,3.21,98.5,,,,,,,,,,,,,
067_03,2238,4,TMW,20141113,2322,-66.1728,-70.62,201.98,200,,,,,,,,,,0.626,0.01,,,,,,,,,,,,34.4,0.009,2.366,93.89,-0.11,,-1.01,1.18,99.8,,,,,,,,,,,,,
067_03,2237,3,TMW,20141113,2320,-66.1728,-70.62,302.97,300,,,,,,,,,,0.406,0.011,,,,,,,,,,,,26.75,0.334,1.745,92.87,-0.05,,-0.83,0.83,100,,,,,,,,,,,,,
067_03,2236,2,TMW,20141113,2317,-66.1728,-70.62,403.96,400,,,,,,,,,,0.39,0.016,,,,,,,,,,,,29.687,0.06,1.965,94.77,-0.03,,-0.81,0.71,100.1,,,,,,,,,,,,,
067_03,2235,1,TMW,20141113,2314,-66.1728,-70.62,464.554,460,,,,,,,,,,0.529,0.017,,,,,,,,,,,,32.86,0.006,2.255,101.01,-0.06,,-1.04,0.86,100.2,,,,,,,,,,,,,
068_02,2280,8,TMW,20141114,1013,-66.3537,-70.2455,10.099,10,,,,,,,,,,1.1,0.03,,,,,,,,,,,,28.95,0.09,1.972,66.42,-0.52,,-1.52,3.66,97.9,,,,,,,,,,,,,
068_02,2281,7,TMW,20141114,1009,-66.3537,-70.2455,25.2475,25,,,,,,,,,,0.95,0.02,,,,,,,,,,,,28.61,0.074,1.964,68.6,-0.45,,-1.08,3.28,97.8,,,,,,,,,,,,,
068_02,2282,6,TMW,20141114,1007,-66.3537,-70.2455,50.495,50,,,,,,,,,,0.84,0.02,,,,,,,,,,,,31.58,2.16,1.612,64.84,-0.42,,-0.9,3.12,97.8,,,,,,,,,,,,,
068_02,2283,5,TMW,20141114,1003,-66.3537,-70.2455,100.99,100,,,,,,,,,,0.92,0.02,,,,,,,,,,,,31.26,0.022,2.149,77.06,-0.36,,-0.93,2.74,98.2,,,,,,,,,,,,,
068_02,2284,4,TMW,20141114,958,-66.3537,-70.2455,201.98,200,,,,,,,,,,0.97,0.02,,,,,,,,,,,,34.33,0.011,2.283,101.03,0.06,,0.21,0.27,99.5,,,,,,,,,,,,,
