sta,date,lat,lon,depth_n,press,cast,bottle,time,sal,sal2,density,density2,temp,temp2,cond,cond2,fluor,trans,alt,par,cpar,spar,O2_v,O2_v2,potemp,potemp2,O2_ml_L1,O2_ml_L2,bottle_nuts,PO4,NO2,NO2_NO3,NH4,SiO4,Fo,Fa,Fo_Fa,chl_a,phaeo,dFe,cast_tmctd,lat_tmctd,lon_tmctd,bottle_tmctd,depth_tmctd,date_tmctd,time_tmctd,Bsi,PON,POC,filter_code_0_4micron,filter_id_0_4micron,vol_filt_0_4micron,Mg_0_4micron,Mg_3sd_0_4micron,Al_0_4micron,Al_3sd_0_4micron,Si_0_4micron,Si_3sd_0_4micron,P_0_4micron,P_3sd_0_4micron,S_0_4micron,S_3sd_0_4micron,Cl_0_4micron,Cl_3sd_0_4micron,K_0_4micron,K_3sd_0_4micron,Ca_0_4micron,Ca_3sd_0_4micron,Ti_0_4micron,Ti_3sd_0_4micron,V_0_4micron,V_3sd_0_4micron,Cr_0_4micron,Cr_3sd_0_4micron,Mn_0_4micron,Mn_3sd_0_4micron,Fe_P_0_4micron,Fe_P_3sd_0_4micron,Ni_0_4micron,Ni_3sd_0_4micron,Cu_0_4micron,Cu_3sd_0_4micron,Zn_0_4micron,Zn_3sd_0_4micron,Br_0_4micron,Br_3sd_0_4micron,Sr_0_4micron,Sr_3sd_0_4micron,Pb_0_4micron,Pb_3sd_0_4micron,prim_prod,prim_prod2,prim_prod3,filter_code_2micron,filter_id_2micron,vol_filt_2micron,Mg_2micron,Mg_err_2micron,Al_2micron,Al_err_2micron,Si_2micron,Si_err_2micron,P_2micron,P_err_2micron,S_2micron,S_err_2micron,Cl_2micron,Cl_err_2micron,K_2micron,K_err_2micron,Ca_2micron,Ca_err_2micron,Ti_2micron,Ti_err_2micron,V_2micron,V_err_2micron,Cr_2micron,Cr_err_2micron,Mn_2micron,Mn_err_2micron,Fe_P_2micron,Fe_P_err_2micron,Ni_2micron,Ni_err_2micron,Cu_2micron,Cu_err_2micron,Zn_2micron,Zn_err_2micron,Br_2micron,Br_err_2micron,Sr_2micron,Sr_err_2micron,Pb_2micron,Pb_err_2micron,hplc_sample_num,hplc_tot_vol_mL,hplc_tot_vol_L,hplc_vol_90pcnt_acetone,hplc_vol_CTX,hplc_vol_extract_uL,hplc_vol_extract_mL,hplc_inject_vol_sample,hplc_buff_vol,hplc_samp_buff_vol,hplc_vol_inj_samp_bot,hplc_buff_dil_factor,hplc_chl_c3,hplc_peri,hplc_but19,hplc_fuco,hplc_hex19,hplc_allo,hplc_cantha,hplc_chla_allo,hplc_chla,hplc_chla_epi,hplc_chla_sum,hplc_chl_c3_slope,hplc_peri_slope,hplc_but19_slope,hplc_fuco_slope,hplc_hex19_slope,hplc_allo_slope,hplc_cantha_slope,hplc_chla_slope,hplc_jeff_chl_c3,hplc_jeff_peri,hplc_jeff_19but,hplc_jeff_fuco,hplc_jeff_19hex,hplc_jeff_allo,hplc_jeff_cantha,hplc_jeff_chla,hplc_fluor_chl_a,hplc_fluor_phaeo_a
101.1,20120202,-76.175,168.2365,20,20.178,103.1,19,207,34.2644,34.2412,27.5736,27.5539,-1.4728,-1.4469,2.725745,2.726222,2.0403,92.5569,9.45,26.318,3.4192,769.71,2.1574,2.1492,-1.4733,-1.4474,6.93781,7.02648,1827,1.7,0.125,27,0.209,72.4,1.08,0.564,1.915,4.75,1.13,0.45,49,-76.184,168.2321,5,20,20120202,312,nd,nd,nd,5,13,3.7,5.1,1.2,2.48,0.56,22.13,0.44,12.36,0.35,2.83,0.24,21.47,0.63,1.26,0.16,3.07,0.24,0.23,0.19,nd,nd,nd,nd,nd,nd,0.95,0.11,nd,nd,0.32,0.08,nd,nd,0.37,0.08,nd,nd,nd,nd,nd,nd,nd,13,9,3.7,27.45,2.13,5.72,0.94,85.12,0.85,1.2,0.47,25.95,0.44,480.44,3.6,14.79,0.37,17.84,0.44,0.32,0.25,nd,nd,nd,nd,0.15,0.11,1.77,0.15,nd,nd,0.34,0.1,0.18,0.13,1.54,0.11,0.12,0.16,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
101.1,20120202,-76.175,168.2365,30,30.48,103.1,17,207,34.3593,34.3397,27.6523,27.6355,-1.5275,-1.499,2.72852,2.72948,2.0475,93.1824,9.48,9.8955,1.2666,781.24,2.1093,2.1003,-1.5281,-1.4996,6.77211,6.85733,1826,1.78,0.126,28.2,0.289,74.6,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
101.1,20120202,-76.175,168.2365,40,40.607,103.1,15,207,34.4296,34.434,27.712,27.7157,-1.6126,-1.6139,2.726956,2.727169,1.3277,94.5504,9.45,4.5903,0.55555,826.26,2.0662,2.0543,-1.6135,-1.6147,6.5905,6.66039,1825,1.86,0.133,29.2,0.258,76.3,8.4,4.85,1.732,1.56,0.85,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
101.1,20120202,-76.175,168.2365,50,49.815,103.1,13,207,34.4557,34.4587,27.7343,27.7367,-1.6487,-1.6482,2.72625,2.726507,1.016,95.2732,9.47,2.4174,0.29704,813.79,2.0523,2.0403,-1.6497,-1.6493,6.54125,6.60456,1824,1.86,0.141,29.3,0.258,76.7,nd,nd,nd,nd,nd,0.4783,49,-76.184,168.2321,4,50,20120202,312,nd,nd,nd,5,12,3.6,4.89,1.22,2.94,0.59,41.36,0.56,13.07,0.37,2.16,0.24,6.41,0.4,0.63,0.15,3,0.25,0.22,0.2,nd,nd,nd,nd,0.1,0.09,0.95,0.11,nd,nd,0.34,0.09,nd,nd,0.32,0.09,nd,nd,nd,nd,nd,nd,nd,12,9,3.6,21.76,2.11,8.58,1.05,265.96,1.68,3.83,0.49,10.56,0.38,168.32,1.86,9.3,0.33,11.33,0.43,0.82,0.33,nd,nd,nd,nd,0.17,0.14,5.24,0.24,0.07,0.09,0.38,0.13,nd,nd,0.78,0.14,0.21,0.19,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
101.1,20120202,-76.175,168.2365,60,60.482,103.1,11,207,34.4628,34.4665,27.7403,27.7433,-1.6567,-1.6572,2.726583,2.726811,1.0944,95.2529,98.88,1.3488,0.15322,880.3,2.0436,2.032,-1.658,-1.6585,6.52062,6.58334,1823,1.86,0.136,29.3,0.236,76.9,10.4,5.63,1.847,2.09,0.71,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
101.1,20120202,-76.175,168.2365,70,70.865,103.1,9,207,34.4661,34.4697,27.7431,27.7461,-1.6606,-1.6608,2.726978,2.727221,1.0866,95.5434,86.25,0.86761,0.086083,1007.9,2.0354,2.0242,-1.6621,-1.6623,6.49714,6.5679,1822,1.87,0.138,29.6,0.242,76.6,nd,nd,nd,nd,nd,0.4516,49,-76.184,168.2321,3,70,20120202,312,nd,nd,nd,5,11,3.6,3.55,1.23,2.96,0.56,11.85,0.39,9.51,0.34,1.41,0.24,17.09,0.58,1.02,0.16,2.55,0.25,0.36,0.21,nd,nd,nd,nd,nd,nd,0.93,0.12,nd,nd,0.37,0.09,0.18,0.11,0.29,0.09,nd,nd,nd,nd,nd,nd,nd,11,9,3.6,8.93,1.78,8.24,0.96,291.17,1.78,4.95,0.44,2.48,0.31,53.96,1.02,4.26,0.27,6.66,0.38,0.64,0.32,nd,nd,0.12,0.16,0.12,0.13,3.88,0.21,0.05,0.09,0.38,0.12,nd,nd,0.22,0.13,nd,nd,0.03,0.08,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
101.1,20120202,-76.175,168.2365,80,80.719,103.1,7,207,34.4981,34.5014,27.7701,27.7727,-1.6935,-1.6935,2.726983,2.727221,0.614,95.7296,46.98,0.55496,0.046882,1183.8,2.0218,2.0095,-1.6952,-1.6952,6.45064,6.50768,1821,1.88,0.14,29.7,0.219,77.2,7.66,4.39,1.745,1.43,0.75,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
101.1,20120202,-76.175,168.2365,91,91.16,103.1,5,207,34.5145,34.5188,27.784,27.7875,-1.7118,-1.713,2.727118,2.72733,0.6338,95.9752,9.5,0.28733,0.026825,1071.1,2.0092,1.996,-1.7137,-1.7149,6.40365,6.46322,1820,1.92,0.139,29.8,0.206,77.5,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
101.1,20120202,-76.175,168.2365,100,100.694,103.1,3,207,34.5172,34.5215,27.7862,27.7898,-1.7152,-1.7161,2.727467,2.727696,0.6247,96.1288,12.69,0.18435,0.017347,1062.7,2.0049,1.9914,-1.7173,-1.7182,6.39446,6.44947,1819,1.9,0.135,29.9,0.215,77.7,4.74,2.76,1.717,0.87,0.5,0.4275,49,-76.184,168.2321,2,100,20120202,312,nd,nd,nd,5,10,3.5,4.47,1.26,2.74,0.57,11.35,0.39,10.26,0.35,1.85,0.25,19.63,0.62,0.76,0.16,2.69,0.25,nd,nd,nd,nd,0.12,0.11,nd,nd,0.91,0.11,nd,nd,0.38,0.09,0.1,0.11,0.44,0.09,nd,nd,0.04,0.06,nd,nd,nd,10,9,3.5,37.08,3.19,10.47,1.51,253.86,1.86,2.1,0.71,16.97,0.59,250.39,2.38,9.89,0.35,11.43,0.44,0.77,0.34,nd,nd,0.17,0.17,0.12,0.14,4.23,0.22,nd,nd,0.41,0.13,nd,nd,0.78,0.14,0.17,0.19,0.05,0.09,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
101.1,20120202,-76.175,168.2365,111,111.274,103.1,2,207,34.5425,34.5457,27.8077,27.8103,-1.7469,-1.7465,2.727129,2.727391,0.4209,96.3069,9.5,0.094512,0.008973,1053.3,1.9911,1.9787,-1.7492,-1.7488,6.35441,6.42051,1818,1.93,0.124,30.2,0.217,78.6,nd,nd,nd,nd,nd,0.4328,49,-76.184,168.2321,1,110,20120202,312,nd,nd,nd,5,9,3.9,3.1,1.11,2.09,0.5,8.27,0.34,10.22,0.31,nd,nd,19.18,0.58,0.58,0.14,2.51,0.24,0.19,0.2,nd,nd,0.1,0.1,nd,nd,0.68,0.1,nd,nd,0.36,0.08,nd,nd,0.26,0.08,nd,nd,nd,nd,nd,nd,nd,9,9,3.9,14.57,2.71,13.32,1.42,423.27,2.56,7.96,0.66,6.71,0.47,108.08,1.4,7.65,0.3,9.25,0.39,1.09,0.32,nd,nd,0.15,0.15,0.11,0.13,5.58,0.23,nd,nd,0.33,0.12,0.15,0.16,0.48,0.13,0.25,0.18,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
101.1,20120202,-76.175,168.2365,117,117.153,103.1,1,207,34.5583,34.5655,27.8211,27.8271,-1.7659,-1.7711,2.726945,2.727022,0.3212,96.3551,8.5,0.069209,0.006495,1065.5,1.9894,1.9745,-1.7683,-1.7735,6.35535,6.40055,1817,1.91,0.125,30.2,0.215,78.9,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
102,20120202,-76.267333,169.00067,1,2.262,104,23,600,33.0522,33.0869,26.538,26.5641,-0.0871,-0.046,2.749702,2.755685,3.0111,87.2757,56.87,104.46,45.844,227.86,2.4879,2.4625,-0.0872,-0.0461,7.93846,8.04105,1847,0.8,0.157,14.9,0.234,44.7,7.63,4.04,1.889,3.09,0.85,nd,nd,nd,nd,nd,nd,nd,nd,5.41,3.98,28.13,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,3.62,80.88,1941.1,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,3.090777,0.849757
102,20120202,-76.267333,169.00067,10,10.41,104,21,600,33.5369,33.4507,26.9226,26.848,0.0497,0.1512,2.797974,2.799863,3.6091,86.5262,9.45,35.062,15.518,225.95,2.4771,2.4541,0.0493,0.1508,7.82558,8.0201,1846,0.92,0.133,16.3,0.188,48,9.34,4.84,1.93,3.87,0.85,0.0863,50,-76.2675,169.0007,12,10,20120202,636,5.57,5,36.51,5,19,2.9,7.08,1.61,2.46,0.7,7.78,0.45,24.24,0.51,9.76,0.35,35.25,0.91,2.62,0.23,5.01,0.33,nd,nd,nd,nd,nd,nd,nd,nd,0.68,0.12,nd,nd,0.43,0.11,0.12,0.13,0.42,0.11,nd,nd,nd,nd,4.33,nd,nd,19,9,2.9,99.88,6.44,17.4,3.47,2560.27,12.93,35.12,1.67,101.04,1.27,564.29,4.35,19.62,0.5,36.23,0.69,0.34,0.37,nd,nd,0.12,0.19,0.18,0.16,2.1,0.2,0.07,0.11,0.5,0.16,0.52,0.2,1.61,0.17,0.48,0.24,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,3.874233,0.846605
102,20120202,-76.267333,169.00067,20,20.541,104,19,600,34.0227,34.1179,27.355,27.437,-0.8361,-0.9622,2.761086,2.757589,1.7812,93.0144,9.5,10.306,4.5611,225.95,2.2786,2.2614,-0.8367,-0.9627,7.36525,7.44105,1845,1.5,0.104,24.4,0.705,67.3,4.82,2.52,1.913,1.98,0.48,0.0678,50,-76.2675,169.0007,11,20,20120202,636,3.47,2.56,13.32,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1.38,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1.980163,0.477793
102,20120202,-76.267333,169.00067,30,30.402,104,17,600,34.3478,34.3491,27.6419,27.6429,-1.4929,-1.4891,2.730567,2.73098,1.9428,93.9041,79.51,4.605,2.0209,227.86,2.1194,2.1328,-1.4936,-1.4897,6.88062,7.07449,1844,1.74,0.105,27.4,0.677,72.9,4.79,2.68,1.787,1.82,0.8,nd,nd,nd,nd,nd,nd,nd,nd,2.11,2.05,20.95,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.5,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1.816585,0.797433
102,20120202,-76.267333,169.00067,40,39.993,104,15,600,34.4901,34.4797,27.763,27.7544,-1.6747,-1.6702,2.726097,2.725725,1.4254,94.9849,98.88,2.2777,0.99126,229.78,2.0107,2.0044,-1.6756,-1.671,6.37838,6.47886,1843,1.87,0.172,29.4,0.546,76.1,5.25,3.13,1.677,1.83,1.23,nd,nd,nd,nd,nd,nd,nd,nd,3.06,1.15,12.27,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.16,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1.825194,1.227744
102,20120202,-76.267333,169.00067,50,50.162,104,13,600,34.5458,34.5476,27.8086,27.8103,-1.6874,-1.6921,2.729505,2.729242,0.5758,96.1769,98.88,1.16,0.50066,231.69,1.9581,1.9447,-1.6884,-1.6931,6.14115,6.20885,1842,1.96,0.259,30.8,0.273,79.2,2.23,1.43,1.559,0.69,0.71,0.1044,50,-76.2675,169.0007,10,50,20120202,636,0.87,0.9,6.73,5,18,3.6,2.42,1.32,1.76,0.57,7.57,0.38,10.05,0.36,3.59,0.26,28.23,0.72,0.83,0.16,2.54,0.25,nd,nd,nd,nd,nd,nd,nd,nd,0.52,0.1,nd,nd,0.33,0.09,nd,nd,0.21,0.09,nd,nd,nd,nd,0.02,nd,nd,18,9,3.6,17.36,2.06,7.06,1.05,327.99,1.96,3.54,0.49,9.76,0.37,144.95,1.7,7.34,0.3,13.7,0.43,0.48,0.3,nd,nd,0.15,0.15,0.15,0.13,2.22,0.18,0.09,0.08,0.38,0.12,0.16,0.16,0.64,0.13,0.12,0.18,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.688753,0.706041
102,20120202,-76.267333,169.00067,60,60.941,104,11,600,34.5651,34.5664,27.8263,27.8271,-1.7547,-1.7468,2.725763,2.726515,0.2962,96.4642,96.97,0.67144,0.28704,233.92,1.9791,1.9632,-1.756,-1.7481,6.25145,6.28716,1841,1.97,0.218,30.7,0.164,79.1,1.74,1.1,1.582,0.55,0.52,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.551002,0.521916
102,20120202,-76.267333,169.00067,70,69.893,104,9,600,34.5784,34.5801,27.8384,27.8397,-1.7997,-1.7963,2.723375,2.723789,0.2509,96.4835,98.88,0.44617,0.18944,235.52,1.9817,1.9704,-1.8011,-1.7977,6.28538,6.34521,1840,1.96,0.159,30.7,0.112,77.8,1.48,0.932,1.588,0.47,0.44,0.1696,50,-76.2675,169.0007,9,70,20120202,636,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.471795,0.437258
102,20120202,-76.267333,169.00067,80,80.751,104,8,600,34.5863,34.5878,27.8452,27.8464,-1.8142,-1.8121,2.723231,2.723518,0.2178,96.538,98.88,0.27156,0.11586,234.39,1.9797,1.9676,-1.8158,-1.8137,6.29179,6.34726,1839,1.96,0.156,30.7,0.0771,78,1.3,0.865,1.503,0.37,0.47,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.374509,0.469194
